 1 -398170.3055  88098.9430  88843.1309  88851.9946  87795.1175  79496.9110  91463.0772  80072.1463  90376.2596  86456.1363  83946.2952  89142.0669  91149.3616  -270960.3755  87965.3450 
 1 -398378.5220  88478.7536  89220.3617  89229.9811  88190.2774  79877.0569  91712.0477  80328.8977  90789.1935  86855.1241  84321.2193  89531.3169  91330.5849  -270622.6751  88344.3774 
 1 -397965.4802  88737.6293  89481.1304  89486.3740  88436.8393  80003.0335  92024.4180  80531.9311  91070.2658  87071.1557  84664.7104  89427.5269  91587.7441  -270556.9343  88605.1487 
 1 -397974.3120  87830.8842  88576.2919  88581.1785  87534.4502  78812.6253  91091.2573  79591.7868  90100.6726  86213.0806  83769.2620  88668.2091  90449.4724  -270919.4815  87695.0462 
 1 -397670.6028  87878.8202  88621.7438  88633.8381  87583.2679  79009.6407  91118.0817  79710.1882  90203.5016  86223.0611  83973.2786  88808.1814  90307.9485  -270559.4774  87750.9850 
 1 -397689.2581  88502.6989  89242.3981  89253.7893  88211.8247  79711.2973  91733.1018  80388.0354  90806.9765  86842.3138  84447.5964  89410.5182  90751.3318  -270111.9034  88373.6552 
 1 -397909.0688  88088.3566  88837.4188  88840.8902  87795.9729  79235.9740  91360.9025  80074.7514  90453.1383  86459.4933  84031.4641  89161.8439  89792.2439  -270502.5339  87956.0721 
 1 -398090.9794  88155.4335  88892.7129  88903.7305  87867.9418  79383.1949  91469.4458  80060.2645  90474.4818  86501.2458  84181.7888  88896.6922  90262.0372  -270627.4383  88021.1209 
 1 -398589.1096  88711.8027  89459.5068  89462.0224  88422.1732  80145.5691  92026.6773  80704.4346  91050.4176  87144.1153  84696.4601  89164.8801  91102.3916  -271289.6332  88585.5309 
 1 -398303.0707  88616.3555  89368.3654  89367.1257  88324.9899  79776.7765  91963.6389  80793.9978  90945.2812  87035.2159  84599.6345  89318.4833  90688.0487  -270730.4048  88484.9580 
 1 -397615.6661  88073.4362  88816.1431  88821.6705  87770.2362  79453.5574  91490.2720  80257.0256  90420.8400  86561.3173  84204.0684  88806.8222  89948.1416  -270852.7060  87947.4628 
 1 -398331.0073  87576.7135  88322.7325  88333.2878  87288.7819  78868.2408  90931.6817  79758.8017  89874.0598  86007.7621  83737.7054  88470.8275  89396.0067  -271109.2855  87447.2364 
