 1 -407460.6375  89725.6909  90470.3497  90472.6848  89440.3331  88369.7767  128560.7035  88373.0906  124154.1182  88186.4952  85620.0846  98893.6738  93872.3584  -251818.7010  89606.3404 
 1 -407898.4254  89656.1698  90400.4401  90409.2252  89353.3396  88289.3697  128049.9490  88245.8614  123404.4501  88080.9301  85584.3624  98376.8128  93538.7746  -253088.3203  89529.6266 
 1 -407954.3019  89966.8185  90716.2379  90717.1828  89680.4553  88667.7176  128613.9962  88698.5103  123949.6336  88346.7410  85943.8133  99057.2289  93472.1846  -253177.0824  89834.3171 
 1 -407943.3871  89804.7643  90544.0691  90557.6097  89498.7305  88476.6045  128338.8083  88557.2536  123730.5379  88230.8729  85731.2110  100274.5302  93179.4253  -252840.5513  89688.5119 
 1 -407815.9772  89779.3338  90525.2058  90534.0012  89476.2443  88477.0388  128059.0018  88518.7200  123512.1400  88197.2098  85726.0166  100418.7252  93037.9521  -253080.0179  89642.4443 
 1 -408143.3067  89667.8684  90418.2740  90412.6301  89344.1037  88243.8475  128713.8231  88381.7211  124081.0832  88107.5618  85667.2397  99967.1607  93299.8538  -253257.1662  89543.7755 
 1 -407686.6736  89726.5791  90468.3012  90476.4487  89427.6781  88281.0225  128424.3166  88360.2651  124091.4834  88160.9437  85651.2267  99382.6465  92820.2227  -252783.7398  89594.4721 
 1 -407559.1191  89506.5662  90254.5820  90257.2630  89200.1075  88056.1993  128001.0111  88130.7129  123947.3250  87903.0529  85562.1384  99437.2294  92955.0043  -252725.4511  89381.0909 
 1 -408303.8063  90001.7557  90745.7372  90752.9983  89690.8288  88553.3581  128711.1286  88776.0131  124505.8248  88387.7190  86046.5047  100280.9807  93045.6101  -253086.9752  89870.3352 
 1 -407976.3023  89413.3648  90157.1638  90169.3731  89119.0195  87947.0066  128166.1545  88208.3673  124130.3926  87876.7024  85384.0790  100217.1216  92404.6414  -254100.7753  89293.0425 
 1 -408063.9446  89435.4113  90178.8575  90186.7259  89139.1571  87886.6685  128275.9196  88241.8446  124493.1716  87847.0185  85391.2686  99101.5885  92149.8408  -253701.7847  89312.3454 
 1 -408170.1758  89929.1646  90675.6546  90684.9949  89620.2900  88396.5159  128694.2061  88668.6168  124845.5556  88397.3792  85899.7688  99133.5447  92349.4929  -254176.5810  89798.9348 
 1 -408230.0681  89575.9454  90318.2788  90329.1545  89271.9430  88014.6994  127938.7916  88291.8274  123837.4538  88011.4377  85626.8045  98096.1134  92185.1692  -254400.1504  89442.2105 
 1 -407967.0534  89573.8912  90316.6759  90324.1537  89261.0073  88124.1574  128542.4295  88238.0195  124262.3528  88030.1344  85641.1224  98397.8987  92301.8403  -252756.0383  89438.6253 
 1 -407362.4984  89480.4975  90221.7819  90237.0693  89172.8412  88001.7224  128188.6494  88242.7454  124397.8152  87929.3587  85587.8290  100938.2814  92310.0375  -253151.4735  89339.9254 
 1 -407424.3882  89972.4698  90720.4805  90724.8265  89653.8838  88460.8170  128018.5130  88600.2441  124359.0280  88391.4317  85970.8462  99880.0233  92956.7907  -252761.0918  89841.1492 
 1 -408443.0646  89247.6360  89985.5216  90001.2206  88947.5194  87744.6835  127661.2713  88042.4466  123769.0111  87690.1329  85148.7799  98174.3114  92113.3829  -253222.3748  89125.6169 
 1 -408242.9832  89784.1323  90528.2294  90534.8524  89481.5135  88311.2582  129304.5691  88583.0370  125111.5325  88226.9821  85795.0008  98350.2259  93008.6878  -252982.3873  89662.6591 
 1 -407680.6976  88846.5168  89593.0783  89599.1369  88550.1718  87358.3515  128717.6680  87645.4986  124522.8901  87301.4447  84737.3346  97014.3962  92442.0834  -251327.9778  88732.4263 
 1 -407721.3218  89265.7047  90016.5909  90023.2410  88970.9027  87770.1985  128879.6640  88056.7204  124398.0001  87685.3344  85271.8024  98285.0185  92425.2674  -253073.3178  89140.5938 
 1 -407654.4733  89322.1994  90071.3956  90076.2970  89017.1043  87868.7612  128948.8291  88038.5653  124480.5877  87749.4743  85383.8991  98759.3363  92442.6765  -252812.2363  89189.6369 
 1 -407601.8698  89924.9737  90670.2947  90675.7036  89629.5202  88445.9824  129505.5889  88671.7252  125069.9447  88370.9134  85830.0215  99909.4653  92855.9981  -252568.9948  89791.7605 
 1 -408009.2251  89800.4580  90546.3184  90548.1646  89493.9292  88309.4663  129165.5754  88556.8062  124740.8040  88275.2356  85620.8898  99100.4769  93138.4771  -252296.8018  89674.9795 
 1 -408195.4023  89883.2329  90634.0854  90635.5545  89564.8682  88418.4361  128812.5779  88612.4045  124573.7371  88295.0208  85728.6750  100147.5526  93337.6057  -254503.1670  89759.7212 
 1 -408099.0182  89704.5521  90449.9599  90450.8376  89394.7609  88308.9165  128083.0989  88468.3275  123852.1856  88124.7670  85547.5197  99440.7381  93072.8221  -252699.2004  89578.4742 
 1 -407818.3160  89573.1840  90315.2993  90322.2867  89287.5747  88223.5854  128673.9248  88436.8140  124192.1289  88029.6595  85492.8236  99827.6876  92828.1180  -253633.4646  89433.2317 
 1 -408230.0983  89891.9629  90637.6222  90643.9368  89573.9133  88424.7047  128428.3683  88696.1207  124164.7400  88323.8251  85807.1625  101364.7459  92781.9390  -254064.4235  89756.3439 
 1 -407602.3456  89625.5830  90370.8195  90379.9092  89325.6000  88180.9718  128809.6113  88420.9703  124413.2190  88117.7096  85577.7380  101543.6884  92612.0821  -253162.5308  89493.9206 
 1 -408403.6418  89848.5715  90597.9793  90596.8190  89531.9247  88380.2498  129146.3961  88559.3697  124963.4092  88253.8790  85805.6713  101615.6946  92900.5193  -253063.4367  89726.1227 
 1 -408202.4794  89608.6639  90359.2028  90361.2022  89287.8186  88197.8126  129013.4870  88390.0546  124705.2263  88049.2685  85553.0822  101661.6307  92621.1819  -252637.0055  89475.6389 
 1 -408226.4014  88803.2692  89556.3995  89549.1083  88500.0693  87563.9695  127575.9226  87646.4533  123203.8436  87241.3641  84756.1114  99984.6478  91705.5007  -252774.0708  88669.2842 
 1 -407921.3488  90012.8301  90760.4491  90761.6547  89705.7328  88624.4436  128591.8901  88750.5098  123915.8248  88478.9573  85874.6500  100776.0600  93239.5401  -253399.9194  89889.9045 
 1 -407865.3402  89362.9250  90111.8750  90108.2988  89054.7246  88037.3073  128499.7951  88095.7277  123990.0047  87799.8545  85305.5619  99199.4903  92269.7694  -253709.7318  89229.5052 
 1 -407680.2247  89287.7612  90035.4571  90039.9201  88974.2878  87916.9989  128345.6536  88036.0253  124035.2942  87716.0509  85202.9263  100224.9095  92731.9922  -253504.2409  89169.3646 
 1 -408461.6161  89894.3984  90641.0978  90645.9241  89585.9426  88448.9151  128655.3615  88613.0162  124519.8371  88357.2148  85840.3142  101483.0423  92697.7872  -253970.8279  89758.7291 
 1 -408332.9874  89515.0798  90264.8322  90268.3550  89188.3137  88171.8774  129192.4926  88258.8176  124945.2267  87984.6443  85440.1028  101058.9798  93136.9630  -253193.5305  89378.2003 
 1 -408424.8537  88782.5277  89539.7316  89541.6467  88488.6145  87378.8663  128880.4577  87548.2513  124641.2240  87230.0273  84668.5770  100191.2533  91701.0531  -253191.9271  88652.8814 
 1 -408007.9414  89594.9377  90342.0821  90346.8131  89289.0116  88218.5132  129277.1749  88309.6229  124976.9644  88058.5082  85392.5170  99508.3656  92380.7721  -252331.8523  89466.6651 
 1 -408009.0651  89384.7659  90137.1998  90133.7867  89082.5095  87936.6223  128475.5084  88069.9501  124702.8580  87817.0140  85307.1731  98381.3326  92235.8559  -252753.4251  89258.9197 
 1 -408284.9836  89798.0256  90549.2192  90552.1059  89486.6823  88322.8925  128912.4447  88505.0201  124536.5556  88252.6520  85652.3714  99145.7868  92862.4262  -252469.7274  89672.3799 
 1 -407706.1824  89563.6029  90308.8543  90312.7541  89262.1765  88164.7531  129263.8058  88284.6200  124888.6249  88006.0030  85488.3284  100201.4083  92870.3313  -253814.4256  89435.2760 
 1 -408190.8216  89782.8244  90529.3554  90530.3259  89474.5175  88305.5956  129664.5893  88578.1725  125158.4109  88256.6199  85685.6326  100031.8521  92812.9045  -253277.6577  89660.7129 
 1 -408891.0734  89340.8565  90083.1145  90096.8145  89034.3253  87973.3472  128907.1155  88086.8317  123994.8749  87791.9221  85234.8411  98920.9748  92714.8198  -254738.5599  89206.2717 
 1 -407854.9983  89944.4058  90697.3517  90695.5304  89639.3764  88605.9444  128902.3932  88587.2982  124395.5141  88393.9831  85819.1492  100113.8379  92947.7401  -253427.6014  89815.2111 
 1 -408025.7784  89268.1460  90011.2648  90018.4720  88958.3248  87910.1884  127851.0068  87943.9938  123744.1587  87751.0990  85234.4518  99401.0537  92336.0401  -252739.1891  89144.9491 
 1 -407690.9272  89654.5550  90397.6490  90402.7708  89356.5884  88342.3861  127941.8422  88452.5536  123586.9777  88113.3541  85544.6019  99500.1021  93031.8403  -252447.6105  89532.6373 
 1 -407580.2458  89326.1955  90071.4694  90081.6621  89021.0263  87941.2831  127410.8612  88204.7428  123417.3696  87763.3614  85324.5265  98922.8376  92090.3964  -253064.4953  89204.1769 
 1 -407657.1924  89533.0479  90280.7772  90288.4773  89209.7341  88110.3476  127691.1487  88403.8182  123444.4886  88020.5347  85531.0855  98737.3380  93009.4768  -253855.9356  89403.4081 
 1 -407785.8987  90034.8893  90782.2738  90785.5362  89736.0925  88598.3608  128055.1959  88868.6516  123504.6927  88464.6479  85996.1025  98594.0158  93315.2755  -252947.7795  89909.2253 
 1 -408099.6229  89294.0047  90037.0226  90042.4782  88988.4180  87784.8597  127545.1846  88038.7113  123008.8168  87776.0978  85249.2393  98068.7061  92866.7436  -253835.1406  89171.2892 
 1 -407804.3638  89452.9362  90197.8153  90197.7338  89135.3263  88040.6486  126721.3969  88359.6508  122398.7493  87925.3282  85374.9847  98542.9601  92814.9338  -252964.0663  89330.1744 
 1 -408145.3190  89956.8674  90696.9218  90709.6878  89658.0429  88638.0275  127574.2417  88870.4023  123409.7253  88389.1073  85906.2197  99312.2654  93200.5115  -253840.8291  89832.8412 
 1 -408133.0913  88910.9730  89649.4986  89664.0670  88599.3742  87616.8495  127123.1369  87782.7312  122699.8718  87396.6755  84947.8663  97478.8192  92153.7980  -253869.1736  88781.2092 
