 1 -408043.9927  89843.1955  90591.7056  90598.2038  89547.8161  88448.1593  128051.3138  88433.3360  123544.3878  88238.1943  85857.2607  100665.1068  93396.5223  -252045.8806  89721.7948 
 1 -407382.5835  89831.9909  90583.4503  90574.2609  89539.8090  88358.2817  128038.8555  88591.4055  123294.7699  88219.1240  85918.1094  100355.8239  93087.5308  -252006.3711  89702.9850 
 1 -407358.9953  90144.0045  90889.4232  90900.2028  89856.8301  88652.5504  128245.3827  88905.1414  123767.0323  88576.2809  86215.9963  101011.5235  93080.3309  -252114.1083  90011.1074 
 1 -407373.5774  89892.2429  90636.1049  90648.1794  89587.3366  88386.5403  128155.6143  88617.0145  123487.4565  88354.7045  86024.0020  99419.4287  92771.7824  -251441.9509  89764.6353 
 1 -408514.4033  89781.4794  90528.6747  90536.3694  89499.3897  88282.8417  127948.6552  88451.1712  124067.5160  88257.1850  85834.6847  99844.2119  92980.2225  -253184.3353  89660.2610 
 1 -408015.3824  88818.6880  89571.6222  89569.3068  88524.5333  87308.8067  126564.5552  87596.9333  122668.8455  87219.7675  84907.6215  98130.0496  91374.9750  -253160.7448  88705.9203 
 1 -408243.4724  89239.5814  89983.5268  89990.7475  88948.3273  87682.8168  127107.3780  87871.6814  122920.3504  87633.6763  85283.5211  97850.9251  91870.7052  -252475.9443  89118.0687 
 1 -407819.8577  89473.4133  90223.3096  90224.7336  89177.9046  87959.7441  127689.5827  88172.5257  124000.1438  87884.6649  85580.1786  98241.1039  92540.1595  -251638.3119  89360.5591 
 1 -408440.8802  89766.0209  90518.0725  90518.9143  89470.5891  88296.5491  127863.6810  88484.6191  123836.6451  88224.5417  85726.8393  98247.4687  93044.6333  -252269.1088  89645.1958 
 1 -408415.8511  89469.7513  90217.3436  90223.1461  89172.3519  88047.8336  127838.0538  88111.6987  123619.6779  87912.4323  85430.4016  98113.9807  93397.3521  -253194.6232  89339.8205 
 1 -408196.8343  89463.6216  90205.9558  90215.2321  89185.0087  88012.6952  127160.3163  88087.5152  123234.0519  87927.3970  85220.8227  97854.5552  92756.5622  -252881.2457  89339.6892 
 1 -407712.3140  89787.2509  90530.2702  90538.3952  89488.7104  88412.6672  127319.0576  88505.8266  123680.2316  88178.5792  85554.2654  99296.5660  92903.4989  -252710.9001  89672.5713 
 1 -407957.7843  89737.2256  90485.8141  90493.4815  89456.1992  88268.9803  127466.1661  88366.5229  123588.5874  88190.5910  85700.5856  100054.4349  92493.7344  -252898.2665  89623.3801 
 1 -408017.3089  89327.9182  90069.9853  90082.1561  89028.5350  87906.8233  126929.4296  87983.1660  122821.4149  87821.3842  85334.4185  99589.8752  91489.8970  -252077.7220  89201.4416 
 1 -407686.8029  89354.8180  90105.5271  90106.1697  89061.7057  87856.3614  126460.4729  88105.8520  122466.6650  87813.5814  85344.6816  99629.2341  91601.3428  -251356.3677  89238.1567 
 1 -407881.7883  90092.4912  90828.7071  90850.3677  89801.4418  88704.1697  126701.1433  88860.2156  122736.5159  88597.6008  85980.9275  99100.7556  92500.3697  -252212.0830  89982.0829 
 1 -407849.7540  88618.3262  89361.4908  89370.4687  88312.7193  87194.6024  125906.8688  87446.1481  122022.6704  87065.7212  84441.4302  98908.2353  91242.9737  -251482.3973  88498.7404 
 1 -407966.8260  89359.9030  90104.7146  90112.0168  89055.0545  88001.8867  126713.2111  87939.1030  122739.1830  87842.1149  85367.8357  100088.8281  91799.8789  -252827.6148  89243.2568 
 1 -407029.4182  89911.0114  90657.1688  90657.9365  89622.8404  88434.1974  127508.0295  88638.8802  123210.4002  88436.2138  85810.3582  100283.2259  92365.5088  -251871.7941  89800.3981 
 1 -408221.1564  88996.5933  89740.6998  89744.5820  88702.7814  87599.9273  127141.2388  87655.1940  122732.9461  87432.8681  84883.1148  99452.1100  91483.4002  -252082.9376  88887.7666 
 1 -408220.4051  89679.2841  90418.1517  90430.8669  89393.1500  88210.4680  127718.1462  88417.7687  123233.8339  88157.2097  85663.4288  99881.5826  92336.3495  -252861.2917  89550.2698 
 1 -407410.5796  88978.6270  89730.2476  89731.0502  88678.6807  87588.0289  127489.4976  87753.0678  122953.3601  87345.0986  85098.5427  99098.8208  91999.4611  -252604.2958  88859.7542 
 1 -408222.3285  88763.4488  89514.0961  89515.0023  88472.9339  87385.0711  127190.0263  87528.7700  123197.3212  87152.0094  84813.9194  98857.4581  92217.0648  -253422.1131  88642.1103 
 1 -408690.7656  88950.2395  89693.7616  89706.3501  88666.9553  87563.5872  127132.6688  87767.3224  122808.3757  87331.5025  84817.6004  99315.3178  92158.2610  -253635.7697  88831.8727 
 1 -408007.1926  89621.6454  90352.7215  90376.8024  89342.8456  88224.4174  128025.2943  88423.4788  123562.4384  87979.5829  85484.1166  100120.6712  92928.2463  -253613.8806  89503.2146 
 1 -407651.7590  90084.0512  90836.2315  90836.0369  89768.2792  88723.1793  128939.5605  88892.2324  124187.0133  88526.8439  86107.1117  100467.2883  93625.1236  -252579.1471  89966.5875 
 1 -407096.3888  89075.3024  89814.6962  89827.9279  88757.1434  87701.5418  128057.7012  87894.7590  123570.8010  87469.5696  85185.6290  98843.3165  92188.1039  -253062.3218  88943.5883 
