 35 -469729.0029  97570.5674  98313.6780  98320.5349  97275.1603  96117.1412  139162.3621  96344.1240  135293.3828  95338.0019  91472.9122  108865.7860  101713.5094  -304157.8142  97455.7126 
 35 -470536.3352  97411.5964  98160.4607  98160.6782  97111.4985  95899.0240  139329.9412  96155.3639  135612.7611  95135.7394  91321.1030  109239.9208  101725.6574  -305073.5754  97294.0505 
 35 -469623.2159  97443.4343  98185.7822  98197.1178  97134.1074  95888.6530  138951.3556  96142.0479  135222.6254  95173.9328  91508.2397  108649.9832  101680.9535  -304626.3999  97324.6086 
 35 -470271.8585  97519.1044  98261.8602  98269.3358  97210.4225  96097.2714  139375.9258  96291.5988  135428.2394  95237.8046  91491.9502  108181.1955  101534.4132  -304102.3713  97394.3690 
 35 -469779.8252  97223.8734  97971.7560  97964.2861  96925.2504  95772.5372  138486.6493  96025.3816  134594.5763  94942.2649  91110.7403  107858.4148  100846.4140  -304545.6283  97110.0961 
 35 -469266.2622  97880.8477  98625.5846  98623.7719  97573.9898  96506.8010  139407.8343  96651.3839  135877.4015  95617.5926  91798.0089  109162.2781  101740.2497  -303354.5254  97762.3517 
 35 -469720.7794  97386.3388  98133.0749  98131.1325  97079.0139  95942.3368  138943.3381  96225.5579  135117.4618  95175.4639  91419.3590  109271.5951  100898.2742  -305012.3427  97281.6370 
 35 -469920.3595  97735.8594  98480.6292  98481.3859  97435.6974  96150.2297  138829.1473  96494.6582  135394.7330  95452.6900  91770.6469  110033.7868  100987.5959  -304183.5887  97618.4883 
 35 -469677.8014  98009.1242  98756.9020  98762.3816  97699.3044  96483.4366  139502.6914  96885.5791  135981.9988  95780.3687  92038.2250  110542.5193  101474.0950  -304837.4005  97888.7089 
 35 -469981.6218  97626.9287  98376.0747  98376.0275  97323.2681  96084.4923  139174.0559  96285.6104  135518.8417  95352.2848  91506.5067  109492.1829  101348.5570  -304906.0057  97509.8113 
 35 -469983.8927  97254.5503  97997.5689  98004.0004  96947.9401  95671.6093  138723.3584  96026.3616  134918.0438  94945.3959  91082.5107  108457.0221  100999.2191  -305241.7098  97131.5434 
 35 -470243.0326  97021.3321  97763.4634  97770.3559  96709.3897  95465.1563  138755.9655  95882.6770  135062.1958  94726.1016  90989.8895  107919.5622  101286.2805  -306797.0398  96907.6403 
 35 -469202.5402  97195.4771  97941.2050  97941.6297  96881.2797  95678.7626  138384.9046  96102.3601  134897.8056  94854.4837  91055.2416  107279.3867  101739.6631  -305265.9678  97077.8202 
 35 -469691.2640  97906.6419  98652.5055  98652.5933  97602.3978  96460.1198  139426.1502  96769.6228  135669.2222  95571.2760  91778.4572  109499.8055  102614.1885  -305886.3765  97788.1537 
 35 -469403.6526  97128.9731  97872.2920  97872.0693  96811.7878  95581.8746  138221.4716  96050.7527  134734.8716  94873.5743  91086.4991  109076.3454  101290.4561  -304350.3829  97007.2579 
 35 -470081.9069  97011.9995  97757.6641  97757.4654  96694.7120  95567.4499  138258.7919  95909.2971  134397.2068  94754.3102  90913.7680  108890.4479  101028.5705  -307243.4964  96891.8946 
 35 -469697.8741  97477.0247  98222.3267  98221.5345  97178.4637  95926.8146  138484.9332  96396.7601  134567.9960  95174.1881  91333.2683  108456.6821  101329.0940  -304982.9461  97365.3954 
 35 -469841.5844  96730.8419  97474.0416  97478.8155  96405.8732  95189.7606  137967.3165  95753.9810  133982.2430  94488.3817  90599.8776  108180.5565  100945.7895  -306352.5571  96603.4267 
 35 -469973.0962  97227.9883  97969.5212  97972.3599  96924.1191  95761.1730  137606.3564  96008.6291  133799.2039  95036.1501  91113.0150  108374.3466  101482.0354  -306307.5417  97105.8342 
 35 -469782.5360  97418.1938  98164.2680  98167.1209  97111.4687  95974.6657  138085.3101  96266.9192  134383.4274  95225.1281  91310.4563  107951.3583  101962.5543  -305682.9341  97302.1044 
 35 -469955.6446  97271.8039  98021.5429  98025.3598  96952.2816  95748.1478  138533.1619  96076.7163  134885.0143  94999.0599  91184.1941  108471.7267  101600.6038  -306210.1928  97151.4719 
 35 -470113.3127  97503.3056  98248.0373  98258.1065  97192.5803  95991.2492  138245.9139  96295.2755  134487.6490  95232.9277  91426.8493  107689.8001  101393.3529  -305791.2451  97378.8063 
 35 -470008.5576  97180.8240  97921.4313  97928.8337  96874.9852  95771.1284  138964.6199  95968.3848  135324.1219  94964.1128  91209.6078  107178.0460  100882.9345  -305245.3288  97062.3941 
 35 -469461.1835  97888.3094  98627.3555  98635.7037  97583.4717  96556.0103  139913.8924  96591.7112  136245.4368  95628.2139  91934.6670  108168.3429  102065.5908  -304451.9885  97773.6197 
 35 -469824.4284  97337.9243  98080.6706  98078.6733  97029.8620  96060.0457  139011.3301  96118.0149  135545.3934  95071.6811  91406.8253  107836.4958  100966.6296  -304659.8762  97219.7127 
 35 -470136.7894  97578.2090  98316.8422  98322.3582  97266.9161  95990.0368  139491.5421  96428.7405  135569.3457  95279.0689  91651.7933  107537.4222  101220.6056  -305630.8627  97460.6336 
 35 -469404.6789  97530.7164  98273.8125  98280.3343  97218.7016  95869.7997  139341.7351  96466.1736  135336.5710  95236.7124  91528.5702  108230.6208  101671.6409  -303939.0663  97419.6430 
 35 -470167.2654  96675.2803  97423.7095  97428.1870  96375.0379  95248.2865  138294.8792  95606.6072  134439.9655  94342.2854  90507.5227  106433.6399  101084.0965  -305770.8791  96552.8924 
 35 -470226.9085  97750.2686  98495.9567  98498.9677  97445.2077  96227.1947  139547.5723  96720.9369  135894.8607  95422.2614  91660.5985  107608.4185  101494.5088  -305680.2595  97633.1686 
 35 -469909.7822  97752.8034  98490.5203  98498.1607  97437.1943  96112.9523  139277.0173  96616.9972  135676.9222  95486.0751  91685.4346  108669.4827  101502.7690  -305139.4706  97629.1121 
 35 -470434.9729  97294.4874  98041.0188  98043.8203  96983.1198  95649.5918  138794.2013  96105.2779  135293.7254  94956.4546  91133.2356  109318.8404  101221.1848  -305538.9051  97169.5896 
 35 -470226.7340  97473.0956  98219.1619  98220.3412  97179.3719  95797.2684  139104.3617  96326.0265  135461.4642  95185.0795  91431.3631  110019.9340  101011.4166  -305183.9379  97356.3278 
 35 -469364.8228  96898.9382  97643.3289  97644.8866  96591.5904  95360.3116  138387.9377  95701.7715  134802.2419  94646.5996  90824.9935  108367.6937  100211.4784  -305916.7056  96781.4344 
