 1 -469459.5130  97698.7801  98446.5769  98444.6855  97386.1633  96420.1705  139816.3541  96389.1654  137277.8379  95310.4539  91158.3921  109616.2502  103801.2531  -304291.1610  97597.5130 
 1 -469335.7207  97434.6886  98176.7847  98185.1477  97116.1552  96109.9498  139345.4307  96162.0639  136511.9477  95083.0605  90912.0143  109727.6216  102331.5233  -304084.6704  97319.6381 
 1 -469124.8539  97533.9141  98273.3507  98279.5514  97210.9133  96127.9542  139551.6860  96222.3473  136678.2799  95193.6031  91159.7840  111103.0748  102402.2288  -303637.4339  97452.0297 
 1 -469360.0985  97637.0598  98382.6963  98387.6216  97323.9560  96291.5327  139690.4537  96441.2512  137068.4962  95275.3520  91329.1541  112486.4223  102401.8403  -305192.9049  97543.2593 
 1 -468543.0149  98197.2826  98936.2665  98942.8363  97878.3736  96754.0801  139700.7890  96870.9012  137013.5956  95852.8319  92071.5260  113951.9996  102363.4631  -305019.3097  98108.1577 
 1 -469310.3025  97626.9446  98370.8625  98371.2985  97305.9815  96327.8496  139905.9940  96365.6928  136935.3955  95268.4023  91468.5932  112994.3132  101627.4219  -305463.1402  97530.5139 
 1 -469777.1558  97651.9422  98392.9450  98397.7145  97340.4639  96252.1422  139982.7266  96196.0305  137061.0864  95325.6904  91360.2756  113482.8931  101448.2361  -306786.1961  97553.4796 
 1 -469541.3459  98214.3670  98963.3032  98958.5877  97908.6905  96872.9431  140456.5550  96886.5994  137577.1875  95838.6593  92108.2565  112821.5261  101912.2266  -304915.8355  98120.2553 
 1 -469857.6424  97658.6346  98406.5248  98406.8947  97347.1487  96311.0832  138528.9641  96338.9972  135817.0471  95366.3621  91655.5323  111353.7993  101162.1915  -304386.2089  97561.4738 
 1 -469011.2274  98160.6410  98904.4865  98907.0676  97848.7137  96745.9516  139467.8821  96845.9542  136708.6385  95811.5433  92195.8744  112695.4536  101993.6509  -305345.6980  98059.5489 
 1 -469185.3727  98132.7582  98874.3424  98876.4591  97818.5600  96784.9666  140094.4503  96756.1749  137380.4065  95737.9547  92038.2852  113452.5393  101889.7508  -304969.9909  98036.3792 
 1 -470052.9777  97585.0067  98329.1557  98337.0099  97271.9316  96200.0332  139522.4278  96223.3727  136657.0019  95209.5394  91458.3746  112835.2181  102343.3415  -306704.2653  97492.7102 
 1 -469168.2040  97332.1957  98075.4196  98086.0265  97011.6939  96024.0695  139046.2622  96003.3543  135928.7648  94946.0084  91119.6730  113276.8770  101428.7121  -304827.8774  97224.4102 
 1 -469493.8742  98419.9192  99163.8584  99162.3992  98104.1330  97073.2003  139654.3981  97085.0252  136793.3397  96118.1490  92507.8478  113229.6317  102798.2375  -304476.3315  98321.9125 
 1 -469272.3746  97697.6868  98443.7968  98446.2517  97370.9739  96386.9404  138808.1524  96295.9192  136040.1617  95322.3564  91617.4839  111144.6363  101888.1758  -303091.8611  97599.8457 
 1 -469202.2536  98179.6026  98926.3867  98922.5898  97861.6599  96860.0244  139023.8216  96834.3463  136180.3549  95877.3839  92051.6430  110992.0770  102620.9523  -303217.1672  98071.2674 
 1 -469339.8389  97893.4926  98633.4252  98643.5211  97576.6852  96670.2249  139547.6952  96523.8050  136455.8384  95578.0868  91765.6097  110226.6894  102412.0347  -302977.1526  97787.0015 
 1 -469978.3143  97458.3988  98206.4275  98202.3598  97145.6817  96153.3349  138050.4812  96187.8907  135385.6689  95102.3608  91309.7184  109302.1602  101816.9836  -304420.8602  97371.0129 
 1 -469112.6490  97292.6446  98029.9346  98041.5533  96975.4701  96020.0213  137520.4068  95895.5303  134909.4299  94882.1804  91059.4725  108272.4737  102001.6006  -304748.9157  97190.0832 
 1 -469655.3857  97667.2683  98417.6428  98420.6040  97355.2805  96406.1169  137751.8763  96421.4154  135170.4011  95293.8624  91627.7980  109547.0399  101842.6923  -303848.5690  97563.7225 
 1 -469633.4017  97754.8363  98502.4835  98501.4643  97435.0436  96287.7107  138104.9500  96477.8543  135375.8565  95404.8713  91679.3295  109495.8738  101340.0908  -303684.0693  97651.6207 
 1 -470025.8224  97614.9348  98359.1541  98364.5912  97301.4615  96188.9346  138100.9750  96321.3424  135667.4537  95328.8918  91462.6966  109852.7720  101668.6203  -305722.5476  97512.1286 
 1 -469913.7556  97449.0035  98192.4937  98197.8006  97133.3230  96107.3514  137828.7943  96192.3157  135368.1173  95158.0678  91367.1777  108967.2912  101673.4958  -304145.1123  97343.2033 
 1 -469283.2112  97213.1433  97961.6824  97962.5991  96892.9227  95849.6847  138167.7226  95932.5817  135447.2441  94881.0774  91070.2126  109072.4408  101688.9103  -305339.2357  97121.0922 
 1 -470022.7121  97449.4904  98193.7807  98201.1589  97129.0215  96071.3523  138237.8782  96205.8474  135853.2929  95159.5983  91226.5340  110570.9299  101952.4674  -305280.7958  97351.0093 
 1 -470201.2872  97543.1378  98287.0674  98292.9831  97229.4272  96155.0488  138967.4296  96395.8203  136347.3272  95343.0945  91282.5830  110458.1637  101963.6114  -304669.5839  97441.9882 
 1 -470014.7605  97601.6713  98356.7162  98353.2861  97289.6228  96226.1397  138909.4260  96274.6179  136430.5662  95353.9734  91592.9086  109563.4484  102495.3142  -305384.9770  97498.9249 
 1 -468992.0651  97222.2268  97962.6517  97968.4328  96905.8196  95817.9473  137921.1361  95982.8498  135510.5362  94967.4637  90931.4689  109693.4517  102139.1370  -304029.3937  97120.9762 
 1 -469483.1533  97556.7866  98300.8051  98295.9818  97250.0313  96193.4379  137978.2815  96316.7008  135585.1215  95292.9419  91353.7839  109999.5521  101807.5366  -303265.7132  97451.2440 
 1 -470066.6218  97442.0565  98197.9058  98185.6223  97146.4553  96097.9245  138668.5468  96132.5400  136468.0232  95154.0542  91355.9000  111072.2898  101300.8380  -305654.4036  97344.4694 
 1 -469691.9277  98689.9969  99435.3844  99437.5442  98374.3802  97328.9210  139564.0978  97474.9137  137157.1393  96380.0081  92529.2891  113429.9366  103173.2266  -304629.7252  98594.5260 
