 21 -460592.5163  95481.8654  96228.4737  96228.8400  95144.5814  86502.6021  98996.4279  87664.4354  99170.2204  93229.8807  89457.8959  95878.8191  98056.4292  -323541.1891  95360.5894 
 21 -460622.0135  96428.5565  97174.0435  97176.9092  96080.9883  87559.6647  99964.7143  88595.4114  100156.0231  94117.5699  90371.9598  97064.6254  99040.3500  -323698.4160  96311.4711 
 21 -459324.5702  95929.0584  96678.5248  96684.8401  95582.6578  87263.5615  99587.8371  87842.0356  99757.7856  93635.3262  90001.9124  96575.7178  98856.1217  -322297.5352  95819.8170 
 21 -460728.8116  96200.2652  96952.6318  96949.3293  95863.4719  87362.4918  99796.5611  88229.2137  99920.5901  93952.0822  90292.5112  97078.7564  98998.1403  -323301.5798  96080.4747 
 21 -460198.0121  95381.6620  96128.1463  96124.9158  95038.3526  86639.2067  98923.1171  87808.6175  99078.3467  93146.1216  89389.0751  95966.0637  98414.9123  -323196.0442  95263.0566 
 21 -459925.1228  96155.2814  96899.8501  96897.3086  95813.9282  87393.3436  99822.2911  88335.8353  99846.2010  93934.4137  90188.6341  96886.3015  99405.9696  -323273.8460  96036.6474 
 21 -460451.6284  96391.0174  97143.7870  97137.2044  96041.0854  87556.6129  100020.8591  88433.7083  100038.8998  94171.1815  90442.1631  97037.2482  99333.3028  -323019.8007  96264.1966 
 21 -459728.4786  95947.5347  96693.9780  96694.5350  95599.5914  87114.0882  99538.9624  88028.3768  99613.7195  93729.1488  90084.9997  96577.4526  99044.7371  -322534.7809  95815.1833 
 21 -459873.8299  96501.0903  97250.7662  97244.5134  96147.4640  87677.8605  100112.9018  88547.5130  100121.9255  94262.2486  90574.1716  97157.8136  99756.7906  -322979.7818  96392.7083 
 21 -460033.5328  96693.1616  97442.2548  97445.0589  96332.7846  88184.9292  100305.4421  89003.1846  100346.4175  94463.7311  90860.2795  97420.4203  99983.6885  -322541.9625  96581.3933 
 21 -460300.8846  95819.9420  96568.1572  96563.7164  95461.5424  87212.4784  99465.1354  88059.6087  99524.8252  93637.3009  89870.1143  96387.3074  98821.1846  -322892.3418  95700.9696 
 21 -460067.0536  95954.5848  96705.2909  96696.5833  95613.7686  87445.2809  99645.0590  88049.5351  99623.8533  93686.4400  90108.2975  96457.2042  98969.9315  -323266.6709  95833.1066 
 21 -460324.4244  95650.3807  96393.2778  96397.4763  95302.8074  87057.4700  99225.7200  87809.7774  99412.0738  93438.5085  89776.1898  96282.7024  98806.7548  -323009.0845  95538.8251 
 21 -460764.5203  96302.9305  97048.0598  97049.5473  95964.6902  87548.8868  99812.5419  88526.3917  100036.1960  94049.0871  90409.6625  96857.0085  99142.4676  -323742.5516  96178.9756 
 21 -459869.8837  96215.4214  96962.0565  96958.5471  95876.1411  87388.4003  99919.4147  88346.5349  100083.0717  94007.8332  90373.7985  96793.3393  99908.8275  -323370.4425  96095.0624 
 21 -460351.9868  96189.8836  96942.8342  96938.9293  95844.3706  87485.2941  99814.3269  88368.9607  100030.1906  93978.0504  90282.7083  96957.5572  99802.7918  -322853.6795  96073.4805 
 21 -460142.5652  95972.6199  96715.6434  96722.9446  95620.3925  87337.1092  99668.8986  87919.9793  99868.3937  93794.7398  89998.3963  97211.7644  99589.0148  -322850.0693  95855.7214 
 21 -459292.6752  95777.1654  96517.3083  96520.3512  95430.9355  87085.7402  99411.9384  87966.5976  99651.9894  93604.5378  89722.1515  96876.9070  99096.8605  -322683.3862  95658.3677 
 21 -460489.0257  95677.6860  96424.5755  96429.4779  95323.7047  87070.8678  99331.2098  87723.1065  99585.3964  93418.0310  89596.5153  96604.6759  99235.1452  -322939.6670  95543.2765 
