 35 -408058.1377  90310.1043  91054.0465  91054.7012  89981.1277  88826.0401  128261.1376  89045.8500  124324.4849  88594.1485  86383.9147  97675.5952  93342.3044  -252066.1202  90183.1741 
 35 -407958.6033  89766.0295  90510.8362  90511.0958  89455.8237  88249.1881  127793.0864  88584.5521  123824.4339  88073.0215  85831.2174  97573.6779  93071.0292  -252189.2863  89639.5825 
 35 -408100.3026  89512.9920  90259.3082  90265.1769  89192.2993  88046.5206  127951.2234  88241.6760  123807.9613  87821.3483  85435.5371  97148.5261  92788.4806  -251906.7717  89392.0718 
 35 -408288.0688  88848.0719  89591.7359  89597.3291  88524.8938  87452.8970  127162.1022  87712.4773  123094.5329  87236.8250  84939.4294  96641.4815  92291.5949  -252259.7647  88728.4644 
 35 -407041.7076  89959.0016  90700.9028  90711.9882  89645.3559  88507.9646  128325.2396  88859.5764  124041.0699  88358.3036  86067.6257  97236.8302  93395.4824  -251422.2216  89842.6809 
 35 -407845.5581  89830.6095  90579.0262  90580.9375  89521.1806  88432.9239  127948.2398  88697.1069  123225.8969  88219.3560  85836.4290  97222.1298  93152.9561  -252685.3137  89700.4112 
 35 -407593.1711  89997.0015  90743.4929  90751.0328  89677.7518  88611.3847  128834.0479  88778.7122  124240.5648  88325.5316  85913.8131  97776.5812  93654.7354  -252385.9951  89876.9273 
 35 -407594.0877  89231.2580  89975.9481  89983.4293  88920.1908  87936.7060  127982.1292  88017.8521  123581.8684  87637.9181  85288.9928  96753.7434  92715.0736  -253157.5544  89105.0033 
 35 -407472.6885  89908.0204  90656.4955  90654.1349  89590.0768  88580.1774  128347.2765  88740.3012  123838.6707  88327.8507  85925.0706  96971.2639  93040.7781  -252723.1023  89775.4458 
 35 -408059.0050  89685.3790  90431.8626  90430.4708  89375.1017  88499.3371  128813.5475  88476.8121  124026.5274  88186.1728  85658.3845  97381.3633  92883.4105  -251604.1083  89556.5109 
 35 -408357.4708  89615.1881  90360.2343  90362.7588  89305.8788  88352.7409  127448.3983  88290.6062  123215.2753  87995.1814  85769.1976  97585.4139  92618.4632  -253283.8346  89474.7546 
 35 -407827.7534  90225.8272  90968.3168  90973.6014  89907.2369  88991.1023  128713.7854  88994.2322  124282.9291  88651.0468  86376.3173  98503.5152  93229.6943  -252059.6695  90096.0760 
 35 -408104.5564  90056.0068  90801.0059  90805.8932  89732.8507  88724.8601  128296.1049  88781.7341  124006.7949  88439.2451  86369.6328  97684.9814  92987.3728  -251293.5188  89930.3994 
 35 -407819.6292  89979.0979  90722.5179  90727.9301  89650.1878  88651.7476  128888.9626  88701.0769  124162.1878  88434.2965  86157.4966  97260.2614  93300.7594  -252155.9734  89839.8437 
 35 -408293.3927  89329.8021  90070.5572  90078.1025  89006.7626  87961.3809  128069.5347  88165.1893  123310.4157  87739.4450  85425.0590  96838.7330  93581.3835  -252552.4231  89192.4985 
 35 -408342.1968  89477.3651  90225.5042  90225.9729  89161.0158  88034.0568  127709.1633  88194.0307  123474.6550  87944.6718  85618.8193  97464.4984  93003.0522  -253428.8975  89353.0460 
 35 -408129.7268  89635.9649  90384.4329  90382.2079  89318.1153  88176.1327  127777.1164  88416.7293  123309.6302  88108.8844  85849.9601  97294.7728  92888.9746  -253025.5162  89525.5367 
 35 -407987.3858  88855.9333  89603.7724  89610.8345  88527.5695  87344.8861  126970.2623  87588.5727  122708.8388  87233.2855  85021.0887  97238.2950  92498.8745  -252648.2370  88739.7537 
 35 -407920.5570  89241.8822  89980.9008  89991.4783  88909.8018  87793.6313  127215.9141  87907.1069  122836.2790  87608.0054  85398.8404  97517.0612  92971.6780  -253083.5040  89111.7161 
 35 -407958.5336  89678.1441  90412.4752  90430.1159  89356.4193  88343.2675  127682.0221  88467.2220  123217.0652  88133.2287  85777.3427  97556.1467  92672.2900  -252179.2405  89549.2201 
 35 -407553.0268  90349.5294  91097.9242  91095.0062  90033.8295  88974.9436  127863.7796  89166.1270  123883.1117  88716.9593  86450.4349  98571.3681  93293.2495  -251039.0757  90228.6373 
 35 -407611.6191  89840.5249  90585.1268  90592.4903  89533.7131  88484.5255  127820.9086  88583.0527  123737.2834  88263.7302  86113.0681  98583.7742  92643.7151  -251981.2863  89709.8323 
 35 -407329.9534  89283.8661  90029.1856  90034.1066  88958.4304  87869.9128  127449.1410  88077.4582  123149.9223  87703.3902  85478.2025  98387.0298  92214.3980  -251932.4732  89163.1602 
 35 -408122.5958  89591.6534  90336.4698  90347.6891  89273.2268  88184.7670  127265.5190  88336.9761  123496.7935  87950.4031  85747.8015  99895.9360  92639.8164  -252905.1571  89467.2493 
 35 -407297.3634  89485.5701  90230.4557  90233.5967  89158.7154  88064.8711  127715.8418  88273.3583  123433.3682  87781.3638  85548.9952  98937.0400  92855.9742  -252471.3305  89355.3473 
 35 -407645.3671  90029.2695  90776.0833  90781.0113  89717.1491  88566.5665  128720.4906  88956.7981  124344.6998  88376.3407  86141.5685  99034.4278  92827.3948  -252379.7212  89907.2151 
 35 -407895.8458  89613.2057  90359.9996  90357.6756  89302.5995  88142.0424  128150.4067  88470.3138  124225.0225  87943.3769  85697.6803  98158.5551  92566.4909  -252915.6114  89486.7282 
 35 -407822.0643  89815.6292  90561.6208  90564.6286  89496.5127  88228.6608  128555.8140  88525.8297  124091.3278  88211.2450  85820.6200  98213.4337  92437.5698  -252598.7540  89688.5457 
 35 -407509.3270  89828.0568  90575.0225  90582.7024  89513.3285  88237.7216  128346.4367  88566.4036  123749.8316  88158.7048  85851.4230  98560.2615  92231.0804  -252733.2784  89713.6794 
 35 -408014.8500  89683.5502  90431.6203  90440.2312  89363.2358  88101.0254  127754.2069  88495.7053  123090.7062  88030.0265  85794.6430  98721.0310  92106.7148  -252086.9139  89560.4520 
 35 -408005.1593  89546.7829  90289.9478  90298.2851  89224.1535  88079.7319  127478.4492  88351.6138  122951.0670  87933.2969  85645.4054  98520.4024  92487.0474  -253015.1615  89423.1639 
 35 -407988.2332  89448.2110  90188.9030  90192.6498  89123.1360  88004.0811  127666.6775  88232.4216  123237.0855  87855.6078  85551.2045  98252.3397  92086.3769  -252715.7354  89324.1563 
 35 -407537.5297  90130.6384  90882.8261  90880.9328  89799.9683  88729.7096  127889.7887  88802.0343  123447.4052  88497.1887  86302.5620  99264.8115  93051.1122  -251234.4573  90005.8325 
 35 -408414.1586  89711.3980  90457.8770  90461.0723  89392.6300  88217.8574  128066.2344  88592.2291  123240.3034  88083.9365  85622.8621  98289.4828  92476.8630  -251956.9285  89589.0361 
 35 -407173.4209  89537.3847  90286.2005  90295.1426  89209.8944  88121.9157  127409.5573  88208.6550  122626.5143  87912.0385  85518.0333  98290.3545  92175.2870  -251688.2415  89413.9692 
 35 -408049.5396  89492.5943  90241.6537  90245.7542  89175.4931  88149.5279  127287.1814  88221.3839  122808.0935  87898.7851  85664.3097  97589.1131  92066.0146  -252682.6500  89374.9272 
 35 -408021.7430  89560.1418  90301.2363  90316.0576  89253.3777  88258.1868  126716.5228  88388.8276  122096.6426  87994.0145  85661.6225  97792.9660  91861.6310  -252154.4136  89446.6596 
 35 -408149.4096  89963.6875  90706.7696  90714.5632  89653.6003  88714.2261  127651.0845  88691.8205  123291.3348  88358.3294  86071.9096  99107.7730  92454.0317  -251934.9279  89850.6580 
 35 -408094.8576  90147.8834  90893.7050  90895.5022  89842.7125  88864.7336  127786.8117  88952.6926  123056.8225  88502.7103  86243.5299  99555.4745  92148.2670  -253533.4602  90031.3131 
 35 -408118.7410  90407.5033  91151.9020  91164.3780  90090.7067  89088.8435  127959.0894  89325.4013  123328.0287  88733.1871  86552.5268  99999.0399  92817.0653  -253334.4667  90297.1108 
 35 -407998.8327  89450.8844  90195.7507  90205.9426  89132.2924  88095.6593  126723.4819  88305.9560  122502.2955  87822.2470  85596.7708  98677.0379  91920.2803  -252985.9073  89340.3200 
 35 -407883.5378  89880.2071  90623.7752  90631.0290  89551.2907  88552.1056  127497.5567  88647.2373  122956.8424  88252.2743  86110.8646  98390.8004  92151.6246  -252226.5667  89764.1275 
 35 -407593.3600  89835.8382  90587.2815  90582.9854  89513.1372  88567.8755  127805.2912  88546.9004  123111.9229  88182.9471  85981.1881  98058.9962  92157.1321  -252703.8049  89718.7114 
 35 -407808.1417  89271.1196  90018.8179  90023.3583  88956.2936  87953.6642  126855.5679  88032.0055  122568.0666  87638.8812  85472.4182  97009.8873  91777.6887  -252488.3958  89147.2195 
 35 -408033.5828  89147.5761  89891.1952  89890.5503  88830.8819  87787.0273  126542.5278  88008.4874  122100.8141  87502.1940  85343.2830  96694.3891  92086.4164  -252863.4005  89025.9187 
 35 -407928.9993  89360.8399  90099.6016  90114.1853  89043.9323  87991.6486  127526.9001  88179.5728  123049.4871  87790.3768  85561.3106  98003.4224  92551.5834  -252216.4654  89241.4864 
 35 -407907.8570  89366.4192  90110.2044  90116.2496  89038.8274  88121.5432  127178.7952  88087.7288  122724.2036  87785.5511  85467.4021  97953.3467  92475.1431  -252758.6315  89250.8045 
 35 -408226.0215  90078.5951  90825.6133  90827.7859  89761.6578  88743.9874  127111.3595  88785.2296  123259.1699  88448.0451  86253.7923  97793.1451  93051.3332  -252333.6755  89952.9360 
 35 -408153.4989  89392.1175  90140.0875  90142.0607  89072.4876  88080.7399  126920.1739  88150.3366  123187.9831  87649.7594  85554.5979  97469.2426  92131.6005  -253166.3359  89267.8096 
 35 -407836.4751  89599.9306  90349.1987  90353.5181  89277.4620  88274.4497  127470.9531  88273.0587  123262.8138  87899.5445  85712.9769  97770.6290  92338.6801  -252261.1078  89471.2105 
 35 -408033.7841  89629.0801  90375.9631  90381.7607  89300.1593  88135.4702  126887.8915  88438.7075  123110.4701  88032.2576  85757.9739  98639.4998  92712.8467  -252722.7266  89505.7073 
 35 -408290.1262  89729.8578  90478.2155  90480.9346  89393.2989  88233.1609  127583.7579  88462.9666  123374.8523  88057.5994  85850.6557  99309.9395  93007.6517  -253697.6143  89604.6748 
 35 -407675.4819  89734.6698  90483.7839  90484.9072  89421.1249  88240.5398  126727.4067  88433.3277  123008.4027  88075.1162  85903.5990  99639.1865  92873.9567  -253210.4922  89606.4666 
 35 -408335.0042  89239.6244  89986.1773  89992.6901  88910.1924  87799.7937  126519.3970  88022.5300  122898.9070  87606.5859  85435.0260  99580.2456  92610.6699  -254613.2920  89116.6431 
 35 -407985.4085  89247.0890  89991.2953  89995.4723  88932.2702  87812.7498  126606.0115  88037.0781  122766.9179  87652.5072  85401.4225  99427.2063  92542.7365  -253435.2677  89127.7974 
 35 -408202.6470  89040.9599  89786.1117  89793.8250  88716.2880  87621.1458  126945.8637  87911.6397  123163.8033  87378.4022  85269.4525  99262.8198  92270.5883  -252699.6430  88924.4320 
 35 -407426.8002  89705.9550  90447.8868  90449.6449  89371.9857  88326.0388  126645.7027  88567.6614  122796.1160  88084.7659  85837.7318  98460.7071  92931.1426  -252166.2665  89578.8386 
 35 -407653.1210  89067.3865  89819.7305  89817.8576  88746.8551  87585.2950  126033.4471  87845.8225  121972.2305  87458.8646  85330.8427  99012.1172  92155.0996  -253092.1910  88934.8103 
 35 -408139.0613  88671.2745  89415.8182  89422.2505  88356.4833  87210.5834  126363.0251  87240.1998  122229.1346  87083.9456  84883.1637  98667.4826  91377.6411  -253416.5177  88542.0958 
 35 -407543.7778  89662.6299  90406.3338  90415.3762  89352.7222  88144.6220  126954.0042  88333.8813  122867.9038  88017.7455  85993.0341  100597.2343  92047.7592  -253411.2733  89548.3885 
 35 -407925.8759  89877.3572  90625.5847  90625.5350  89553.9546  88342.2645  127468.2980  88585.0462  123526.2233  88224.2199  86281.0819  101231.1970  92219.4765  -253299.3795  89762.5855 
 35 -408235.4097  89054.6546  89802.5758  89802.8631  88723.7702  87477.1280  127392.6870  87769.5348  123276.7262  87400.4253  85280.5566  101651.4954  91581.3282  -253831.8344  88933.7138 
 35 -407799.4236  89823.3015  90572.7756  90571.2792  89503.5776  88336.9711  127770.4799  88564.3858  123593.1245  88208.8072  86130.7552  101675.0875  92580.7360  -253440.0793  89709.1140 
 35 -408281.7348  89112.7513  89864.0894  89863.5699  88790.9381  87594.4128  126457.2745  87765.9675  122488.8093  87500.6974  85220.0769  100575.8339  91581.9220  -253607.3928  88992.1257 
 35 -408101.5742  88913.9185  89653.6055  89663.5804  88590.4985  87401.3836  126272.3982  87656.9506  121974.5242  87311.2232  85273.1250  99982.8164  91077.0743  -252372.4520  88799.9816 
 35 -408400.7378  89586.5644  90330.6239  90333.5047  89262.5737  88027.4748  126225.1091  88410.2805  122022.8418  88009.6501  85965.1005  100055.4219  91845.9135  -253156.4899  89464.6530 
 35 -408197.1319  89319.1713  90061.3764  90063.7066  89001.0025  87751.5103  125628.6667  88125.8952  121601.5003  87646.4598  85523.9805  98888.0315  91593.7459  -253474.6612  89202.3206 
 35 -408169.5419  89226.4576  89977.9383  89977.6846  88899.2290  87732.8330  125587.4653  88096.2492  121486.6589  87611.6086  85502.8017  98301.8513  91615.2804  -253398.4842  89110.0646 
 35 -407668.6298  89943.4789  90688.1086  90691.9957  89622.4219  88445.5865  126063.8135  88780.8061  122072.7636  88364.7559  86225.9936  98799.2519  92533.8390  -252365.2148  89834.6549 
 35 -407879.6793  90199.1922  90944.2558  90950.9017  89886.7080  88671.7094  126436.2727  88994.7829  122111.5404  88620.4524  86422.2630  98731.1164  92713.6833  -253057.2143  90085.4538 
 35 -407365.0442  89768.8053  90509.5432  90517.4440  89447.2304  88301.1308  126436.1317  88625.3124  122584.0328  88236.8942  86029.2884  98914.1047  92879.5899  -252173.1490  89648.7008 
 35 -406332.9623  89551.3814  90297.3212  90305.1415  89227.9517  88046.2354  125435.9742  88405.2391  121565.4612  87994.4696  85866.9571  98006.9862  92626.3853  -251880.3406  89438.4404 
 35 -408456.2947  89984.1293  90732.3012  90736.0130  89658.6492  88522.3935  126120.0781  88774.2746  121802.8312  88411.5853  86241.1612  97292.0310  92940.6868  -252814.1351  89868.3128 
 35 -407783.2439  89664.8834  90416.3056  90414.9571  89341.6857  88289.1838  125836.4855  88465.7913  121813.9296  88099.5168  85884.9317  98171.1986  92290.6904  -251863.1875  89553.7242 
 35 -408001.3038  89437.8561  90181.3430  90187.1142  89109.5317  88191.8358  125634.4190  88092.0131  121237.8959  87988.2548  85741.2379  96790.9528  92856.8704  -252420.4167  89329.6566 
 35 -407743.5319  89706.5516  90449.5879  90461.2522  89394.2236  88299.7874  125924.4830  88449.1373  121282.1654  88187.6536  85846.2963  97575.2888  93350.1804  -252653.2191  89593.8523 
 35 -407688.9029  89814.7281  90560.5886  90569.2830  89487.6257  88380.9028  125447.9245  88409.8014  121210.8040  88312.6067  85951.4609  97802.0570  92883.9558  -251462.0496  89696.9202 
 35 -407843.7260  89007.4933  89755.1597  89762.7875  88685.5465  87547.4516  124915.2321  87637.5517  120661.6608  87390.7625  85208.2908  97490.6364  91718.6519  -253523.1390  88883.6040 
 35 -407625.2299  89604.8044  90351.1519  90352.8001  89265.7996  88129.6880  126250.9889  88259.8861  121904.3141  88028.9810  85830.0432  99573.6062  91986.9440  -252699.3590  89496.1702 
 35 -407650.7449  89557.0171  90301.8417  90311.2770  89238.9969  88147.1893  126344.0731  88241.3650  122038.4644  88023.6378  85790.3099  99213.1712  92405.5015  -253212.5139  89443.4953 
 35 -407731.9609  89617.1167  90359.7208  90369.6950  89295.4387  88256.5011  125516.6745  88227.2752  121537.9291  87993.7699  85774.6841  98674.0218  92145.0899  -253318.3936  89499.1455 
 35 -407690.2607  89993.3854  90743.8820  90740.3604  89674.5456  88620.7705  126141.5156  88620.5149  122322.0720  88376.9099  86109.9950  99472.1834  92069.7805  -252784.9107  89875.9421 
 35 -407252.2346  89940.7556  90685.2291  90685.2067  89625.3972  88575.4789  126410.4365  88514.7851  122298.2138  88302.9546  86135.4772  99597.2933  92318.0529  -252289.2957  89828.5414 
 35 -407269.8033  89876.5408  90618.7166  90624.8094  89559.0300  88494.0470  126383.5504  88504.2719  122396.3073  88276.4460  85979.7024  99318.1661  92359.7392  -252165.7440  89759.9410 
 35 -407474.5472  89526.4356  90269.6712  90279.0556  89208.1308  88107.9213  125552.2986  88133.6557  121566.3265  87920.3028  85558.4065  98392.8681  92013.1175  -252196.8912  89406.5128 
 35 -408100.1593  89210.7028  89963.9471  89963.1177  88890.4353  87713.4041  125491.7597  87845.0163  121657.0503  87600.8169  85381.0610  99447.3591  92163.2918  -253372.5290  89097.6702 
 35 -407913.6474  88510.8775  89253.6959  89263.7226  88182.0062  86982.1437  124882.6716  87062.4846  120920.7988  86896.6682  84475.4046  98359.2595  91873.4392  -253627.1417  88402.0571 
 35 -408029.8398  89306.7484  90049.1168  90055.0851  88998.8568  87867.0266  125921.2371  87949.7023  121544.1782  87677.0050  85322.6167  98253.2848  92344.4277  -252696.1067  89197.5000 
 35 -407705.5498  89424.0370  90166.8753  90170.2285  89103.2512  87957.8950  126503.8918  88140.3933  122024.2522  87830.7685  85568.0275  98814.4816  92434.5738  -252567.7619  89309.9992 
 35 -407167.2362  89253.6793  90003.4597  90008.9275  88937.7764  87873.8043  126740.3611  87879.1598  122335.5428  87619.4528  85360.9180  98475.8134  92298.8349  -252019.9674  89128.2218 
 35 -407586.7431  90498.0216  91242.4589  91254.1122  90174.2597  89096.2107  126809.9626  89134.1367  122786.7931  88879.5546  86603.5294  99816.1461  93167.0376  -252164.0280  90382.7710 
 35 -408419.4230  89599.6010  90342.9756  90354.0316  89275.5160  88146.2440  125640.4877  88316.0885  121909.8282  88000.7565  85583.6946  99272.2578  92179.2834  -253310.7425  89482.9820 
 35 -407846.4755  88936.3056  89678.3072  89689.5797  88615.1631  87562.3029  125087.2651  87665.3123  121215.7326  87370.2239  84939.1124  97782.4500  91764.9530  -251945.2047  88826.6052 
 35 -407878.7684  90195.0490  90939.5639  90949.0905  89871.4999  88734.6159  126090.3615  88779.4611  121960.1064  88649.1403  86180.6840  97887.6969  92705.5159  -251202.4885  90063.9302 
 35 -408255.2526  89328.4876  90070.0621  90080.5688  89007.0091  87902.8754  125115.2459  88115.3018  121090.5875  87770.6216  85364.8508  96473.4378  91713.0439  -252380.0396  89209.8626 
 35 -407886.5355  89782.7076  90532.4355  90537.8592  89476.8537  88330.8156  125856.8268  88458.2388  121895.5380  88239.9756  85848.8535  97727.6088  92435.6840  -251377.4917  89662.4027 
 35 -407862.1158  89716.3322  90460.5347  90463.1643  89406.7357  88330.5479  125693.9480  88505.4870  121762.7227  88216.0632  85770.5471  98036.3447  92296.2117  -252277.8248  89599.8678 
 35 -407399.2792  89646.1117  90398.3809  90403.4923  89337.5737  88207.2596  126149.5180  88401.0839  122149.8257  88086.0828  85668.8076  97346.2059  92307.1389  -251362.1534  89535.6837 
 35 -407827.9054  90174.2882  90917.7833  90923.2384  89864.7089  88815.8091  126141.4806  89019.9044  121922.7809  88618.3755  86241.8971  97088.3861  92596.2677  -251628.3233  90057.3462 
 35 -408046.0135  89048.2874  89798.7378  89795.4216  88711.4367  87704.9915  125370.9330  87785.0544  120893.6633  87467.7015  85106.5822  96489.2716  92193.4219  -252798.2492  88934.7657 
 35 -407682.2393  89819.1716  90564.3548  90573.7306  89509.7070  88410.1388  126076.1185  88650.1979  121760.0627  88267.4686  85849.5120  97775.0341  92886.2550  -252397.6457  89699.3239 
 35 -407789.2082  89614.6875  90361.9840  90369.5690  89291.7027  88211.3165  125934.9167  88406.4821  121454.4458  88077.9761  85769.7474  98109.2964  92589.5469  -252729.4685  89501.7944 
 35 -407318.1943  89509.5041  90260.1213  90255.7848  89183.5963  88086.4376  125234.6290  88272.7881  121021.8767  87979.3227  85718.5331  98392.4046  92447.3222  -251734.0018  89398.3938 
 35 -407404.9369  89678.8052  90419.4075  90424.0090  89359.7518  88306.5457  125941.5056  88418.4197  121980.5210  88197.7335  85780.8134  99115.6663  92434.7438  -252650.9471  89562.5029 
 35 -407641.9445  89995.5615  90740.6282  90746.6403  89664.8040  88589.6535  126347.8451  88772.6004  122262.9287  88445.2749  86184.7580  98499.0254  92584.7052  -250798.7759  89881.5497 
 35 -407681.9047  90577.1363  91323.9216  91328.0583  90253.6880  89203.4610  127144.3013  89408.3816  122718.1016  89015.0123  86650.2719  98783.3634  93316.0250  -252089.7019  90469.0899 
 35 -407618.8431  89479.0906  90218.3749  90229.5104  89168.5338  88002.5855  125534.2776  88313.0727  121357.7056  88006.8763  85488.0742  97866.6024  92064.2073  -252222.2040  89365.1842 
 35 -407603.1871  89924.4254  90668.3838  90673.4277  89605.9736  88390.4400  126145.3018  88675.8227  121709.9782  88426.0984  86033.1320  97960.0969  92629.7385  -251830.6330  89809.0982 
 35 -407932.3986  90372.5120  91117.7910  91119.3916  90049.6790  88917.9433  126794.7090  89043.7369  122513.9156  88860.6254  86311.6290  98724.1083  92666.8870  -252588.7823  90258.5921 
 35 -407899.0568  89663.3332  90408.6739  90412.3842  89350.1200  88250.4137  125870.9362  88426.4605  121582.5772  88152.8944  85777.6195  97482.5677  91694.9663  -251640.7630  89543.2032 
